OTUID,SILVA_Order,SILVA_Family,SILVA_Genus,GTDB226_Order,GTDB226_Family,GTDB226_Genus,GTDB226_confidence,preferred_label,ecological_guild,annotation_source,annotation_note,analysis_label,label_basis,decision_rule,ecological_group,preferred_label_old,annotation_source_old
36eea4d73a68506fc24dbda936121d59,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9994905974787764,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
784bef6b1bc08ecee95a64746ca59874,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9995204882949807,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
9de0e715560de7db2419f488642b34d6,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9967516439976976,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
9031bd6944e54cc64599cecff2eae1af,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9999922156413568,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
8285a98ee2d3890887652cbde6af5a2e,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.964578891512232,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
cbfa080e7f80e51eae51d02f5b6aeb30,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.993719923713196,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
fe7b080bc85255f5af6acc7da939fe05,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9952133340551244,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
7e6432de5647f5e0fbc04c43bfdba124,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9474976705621816,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
fb492ad20d369698fe84495fcacc36a3,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__MarineAlpha5-Bin3,0.8805235611058305,AEGEAN-169 / MarineAlpha5-Bin3,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / MarineAlpha5-Bin3,SILVA-ecological+GTDB
76d14fc2a9aca65c110b744515291c81,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__MarineAlpha5-Bin3,0.8638597151808434,AEGEAN-169 / MarineAlpha5-Bin3,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / MarineAlpha5-Bin3,SILVA-ecological+GTDB
372df25ebc328cc2df19de9818e8cda0,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9976363820670494,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
f79cf96b815858c1c70413f882ad902e,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9997971934244914,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
32a4d7add09fe4ae418eff9a37abffcf,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9999117057065527,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
068659153c76a9351a5726b1629f9357,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9979928902784142,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
0c6efe59e937c41b0dd5259be75bbf0e,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9993305248250044,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
9ff3c8497351a7feb6b83bc8a7a0b214,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9936380686977476,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
94001ace067e42fbb88769db3f27ec26,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9573498230759316,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
9467f4ed7a9eb967b7f902cf9c0417c5,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.960997505933489,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
30b9149475428d4e553c8da714c4ddaf,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.8756442692921396,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
075811cbefe22852637dc773a1325c7a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__HIMB59,g__HIMB59,0.9999999999999624,AEGEAN-169 / HIMB59,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / HIMB59,SILVA-ecological+GTDB
85f4d86bde0b60f9aefd59c6fb199433,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.7091258836473877,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
b1ee7f94ea0ae619b62c1be9dfea97ad,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9999962860247912,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
ecf619ba60cffd1d432da259059fb44b,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9999816988378464,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
082dea907fe6b75c162b6ea307fa674f,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9526324525866718,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
15ba2f14fc7da89faceab002156b8e99,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9922697043171078,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
84cdba3bc89771a64eb0a6a694a11d4d,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9942465900700784,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
0050759628071d02871a1672276191ff,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9934115305319532,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
910d9a90893bffb4e900a028be2f5474,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.975671345923442,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
7f4bcc84a5e6a9e691f1f132498172c4,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.99363128147266,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
049d4264638226f089454da33bff4d2c,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9672721821246888,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
2bf7fe115a777b1644f90214ae8ba2c9,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9976389052325212,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
b8a0c600a84ab0f887c71994d8a3d627,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9600286498146414,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
3e9f307b119729db618f77b45ba2ddba,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9877369100232044,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
95c96e69671d180a607e0e562aa6fdcf,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.9458109286321476,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
030de4ae3b43520e23fb2538b006be00,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__MarineAlpha5-Bin3,0.9383079294768631,AEGEAN-169 / MarineAlpha5-Bin3,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / MarineAlpha5-Bin3,SILVA-ecological+GTDB
34dc3139947b57bfa8ddb496767056f7,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9999934932046624,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
55e8bbaab994d103790afa3a2fd5e33f,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9671341593489466,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
4c63ab453a8f39a34ee10c74693dc48f,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9991596837194804,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
9c44377cfda875e6ea6efea3ff28ca91,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.924366996982409,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
813165f4116e567a375fe4f34d4aabfb,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.7204087806243863,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
7df8b9b09c65ea246039632ddd04a382,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9949463229110472,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
3479487adf3aecd3d9de707ab52ac381,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.988027122612056,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
1a347b694d1c383ab76e66bd5b68d653,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9977654388706833,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
974065b4c8d61a86e5acf50d7f4dc063,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9951211859817456,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
23e19fd15f740f71f3f6e80ee71e3cce,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9994313212859942,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
bf096f27a92730051c61ff36bce4a9be,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9954478957932352,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
8b38912ad4d0e89b61f7461de1200054,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9991276248870392,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
a2defc1179a18ae200d38b50c2a874ef,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.7129466980203476,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
bc85180a19bd12362708fa378e721f70,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.7111281311488921,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
5c430996ed03dadfe7fa1247231201a1,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9980414707094012,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
50bcd4490d63367826343e5aedaf1017,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9972399839562384,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
4c4affea77f17e99fd7f005e24cc28f5,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9911998518479006,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
cff781b51020112e4ee90371ae82534d,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9964705748525188,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
bc5a9bf43bf98ed6a8ffb212d46cbd7a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9585318528662844,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
858d1910fd4bcc56e9c097524e4a580a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__CACLJX01,0.9554042773553152,AEGEAN-169 / CACLJX01,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / CACLJX01,SILVA-ecological+GTDB
9b672212fe4bba2cce0cd701c399529e,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9976213907732354,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
ebb2b33a99409c8314725d7ffe6eee52,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.8807939478989936,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
e92bfd4cbf507cdb2ccde880e88e55a7,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.963700425464573,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
5381d1a4f31fd8d690d10ea609c00ef9,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9777192010955004,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
b63343ca6cb01c018912b3ffabe5e34a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9931648477689022,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
073db6dfe85b4986ea1655935e5bf2e2,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__AG-337-I02,0.9389100033101084,AEGEAN-169 / AG-337-I02,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / AG-337-I02,SILVA-ecological+GTDB
ceaadcf0fc4db6ec0a9d0a741bb69f73,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9651907036050928,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
cc16c4ba5d6fb4649f654f175d04f830,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9941481502267572,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
a3ebd30b0a42f214309f593aecd27f85,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9943031203641286,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
7be3559ddd5bed25e89a5b20468162e1,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,g__MarineAlpha5-Bin3,0.935125479689648,AEGEAN-169 / MarineAlpha5-Bin3,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169 / MarineAlpha5-Bin3,SILVA-ecological+GTDB
418c848cfd4049ef5399fb915e37fa2a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.997595762644974,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
724cd175ad8e0db3b332d02c1431c0bb,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.994816596556074,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
b681c60bcb6aa4cb9c43fbfef0b00485,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9971443725086324,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
152cf734a8f2ced23cc8799413b9434a,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9997044845961452,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,SAR11 other,AEGEAN-169,SILVA-ecological+GTDB
1796c5b94f9fc07c3d6c2a826efcc780,o__Rhodospirillales,f__AEGEAN-169_marine_group,g__AEGEAN-169_marine_group,o__HIMB59,f__GCA-002718135,,0.9913975882406012,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB,,AEGEAN-169,SILVA ecological lineage,ecological_clade_retained,AEGEAN-169,AEGEAN-169,SILVA-ecological+GTDB
