OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
b9f46f836c93f3ae752dc3447751da77,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
e9c764af448430e931dde33917d2a945,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
ccb92193b934511757036a6d943eb86a,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
e1beb6025a3e83a3276995092466f6f3,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
8f27b55bd25a19ce869bbe8b4977ea8a,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__Nannochloropsis_gaditana
da528346778818583318bd454641dc82,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
1a85de110809ea7b24231da911d75b33,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Planctomycetales
cd770799089594b31862a486ac76a1b6,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Algisphaera
4c7e166841de3ac68b8456aa0b7e7abe,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Planctomycetales
eaaa43a85f532d4e3dc07bf67040d76f,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
c2d06631fda4c6a9ed345c7e466114ea,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
6d5bf094ba94207804778add1d46b0ec,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
13b1dc0232ec9db4ec5d88afbb2cacec,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__marine_metagenome
c4aa1dbb3d07ac8b0efc3f649be7d96b,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
fd07213917ffb95312fb1cf7c9245904,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
20fcad0068b913a33b01ec01aa349acd,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
702f6df052e3f2284e66e50787d4e7a7,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
85e1548aff8a584f12f3be5fe2823568,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__Gambierdiscus_polynesiensis
91fc3ccadf3912e6905ca12bc9620924,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
dfdd7e0b08247a614d9a6f5a37ec507d,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Phycisphaeraceae
905cdc08f2e71903ebf932bcf6e5ada1,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__Planctomycetaceae_bacterium
ee37e72915b57318fb35cc95ea94bdf3,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
25cb9e01e6147dc0694020cc67f26e5f,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
f8941c24ad2c6471c4c51b45a330dead,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
167e07d165d92fd4ca6ece96e5ebf7c8,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
15b21f8aa9e7b9940ff35c5d13861f6b,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
aeab0e4e19943d3d781c814c3ade5d87,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_planctomycete
a33fc290b4e51033c55810e2155cb90a,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
169d4cf8179829320499ac407b62ae08,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Algisphaera
739a8b027905d7eb71d39a455c3d4b88,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
b659d5f94445eb596115435e3e0223af,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
d83288d478bb025edcd4c9831220206c,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
3dd896536927144dd41f3bf79f54e81c,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
6552cb8f28968b9824d952582acfa2f2,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_deep-sea
953686fffd70f8331fd5bafbad33695b,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
a0e184292d723499a633005bbdfed68c,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_Planctomycetales
b7ab6bcbe8ae0988114b860c982eadc2,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_deep-sea
5d9d684a0298435e04387a24e47894b1,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
66f7eb42a6b23d03b7f6dd4c152c49ec,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
a3f8809a10073e4054e3e4573067642f,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
c0418ce2a48e30643c3a30c194d74ecb,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
c099718b182ba26cca269293163515c5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
e1266e33e1c6c5865c4fcea9545da51d,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_deep-sea
087c3bfb10a343ba27a2ba2a84e7516e,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
762c52c80cf8c87aea955b1b0e0c78ef,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
a09094f8e5b2a126f61697abbe6123ee,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
b3e6127d335498970e757736fa3b8ccb,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,
dda5cf316901c4f213b7429e5714a712,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
f226fe7abd7745f5d0d971993710a9b2,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__SM1A02,s__uncultured_bacterium
131e721aa1de489179ad9efbe8cd8be5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_deep-sea
6058a67598f80a7020ec67f33f4a0682,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_deep-sea
961418c3065b940278e838d2b8b24ff5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_deep-sea
d894be5451540f3940cca7122fd579fd,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
da73ac60388b814b5cc3943477f59714,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
9afa8a3ded7ee594fb0711eb3ac0f24f,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
032f3db8dbafaf93c58eaae0cd3014a9,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
ebfdbfbc807c8ba2f9273cbfaa2f25da,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_organism
927aa23a9eecc2dc22c9e7f5be73de2f,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_deep-sea
670ef6fe9a49d4ac9a69047b71da3ee5,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
c8363646b69cd35423d3e3cf023dd2de,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__SM23-30,g__SM23-30,s__uncultured_bacterium
03a21dc929b4677ab0f68ba61678a601,d__Bacteria,p__Calditrichota,c__Calditrichia,o__Calditrichales,f__Calditrichaceae,g__SM23-31,s__uncultured_Deferribacteres
32eae221412cb4dc17f663c2637ba70b,d__Bacteria,p__Calditrichota,c__Calditrichia,o__Calditrichales,f__Calditrichaceae,g__SM23-31,s__bacterium_SM23_31
79887d65811d4a1f06ae46512b69581b,d__Bacteria,p__Calditrichota,c__Calditrichia,o__Calditrichales,f__Calditrichaceae,g__SM23-31,
16b9b7e657cf9c7ed911b50a7cc2a0f2,d__Bacteria,p__Calditrichota,c__Calditrichia,o__Calditrichales,f__Calditrichaceae,g__SM23-31,s__bacterium_SM23_31
a470d1425190c061bd0af6ddf914bb52,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
227a722b80eb362e6f6d25f1a0649307,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
30f21d0cf771a75a06d4309e3a6bf713,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
f042e00fbcfe9d7b1e7fed4ec55ad463,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
414a865feee805e37c6e7dafa351bdf8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
353d936ce7f70742c7103c1bdbc8748e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
74b0de0d36b6b6ffa7132748c6e9cc6f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
46acc40e31fa1dae5de66e689a37a895,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
654b337fda512c91ec229c11d53e2700,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
bb4d83829979695001e82771fd6cc5f5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
094cdacc8422c4ad23a12b2bad7a624e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
20b6a6ae66aa227f86f4f2a7db5c4ebf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
fc0a0ecd47e874c162636b218a263fce,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
915d40a704016ffd052c746817ab7430,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
cb1601df1829e3cf2961b6b79566a675,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
43c20caef64d05803c254626f20c7cc3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
299f26ffaec29c0b8ba06053debe6a75,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__unidentified_marine
5f72535d43185575577dc1ada678ba86,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
7dc3c9f7191cce0e29476dec0d076acb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
e6a6ca68930a837897aa8164cdaa806c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
7d723d0ac381bbc122d79348c4be22fb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
4a505a1e8131927e4f555b194e95c8d5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
53ae0831a98cffafabce299e63f7c84f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
6a6b4618e0564e22713eb10692f50e0b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
80e76af3fc1cbd83e580a3442bfdd73c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__marine_metagenome
3f4d5d39b85bb5fdf1763e075a4bdd62,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
53227b1c558ce12b241e3b9645be2540,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
58517948af792994e6e7d17eccf8617d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
ed882e5dd9d3244af3b2418bdeeb4e3e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
07275b21e052ced82ae64f68ee73c496,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
32e9e9911e8d1f0e4407555df17db510,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
6c9b3f7763a710c8ce06ba17ec14216f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
a4eb9c3372cf7b4d291721e109c630a3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
a646bded68e21796846c9064dc9cd337,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
bec95e6d4fd0ba6cb12715f8f052ad51,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
e63be3c1ce92089572cc1378d432871f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
f0558d662569ac9f5c04acf2c999ed44,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
089ab25d2b16712762b0d42d47c4df2e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
26abf3fc131a767e905a5f9dd8dcbaf1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
321332a6b1bd6e15a509222cb11b57f3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
4b410ff938ef78a85b064010a87833b5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
6884c86dc5fd0a9ac3c4714d8be56695,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
6a6c884b7e808b52fffa7f46d8bf9c49,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
9baf9f87b0bcc960c7ba10b1825f2a8f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,
a26a850c7216cd3ab30c0bbf807896c1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
a4f9bfac58d43db82e8c11c6e8ba64c3,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
b090768be8b69ca3b66b8a8f824feb6f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
b21648a73a0b97f279d48f895726cda5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
bce6087771cc5f329f103ff814c37b4d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
c0c9580f5ddd304b78ddce950351b3d6,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
d02906aef3bd877cf3cf2c0650688092,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
da36a1b84b79d21a75564fb140e306cc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_organism
de6ff977808a7aa82cd7b051dde2f65a,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__uncultured_bacterium
9c1c454c815e85132f8a73049ce271ab,d__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__Smithellaceae,g__Smithella,s__uncultured_bacterium
b012540b28bfbac8af72cfd3c84522ab,d__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__Smithellaceae,g__Smithella,
11b6e034fa40ca4558812f7edd541df1,d__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__Smithellaceae,g__Smithella,
6a77e4e4c19f6ba1923162e6298cec8e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__SN8,s__uncultured_compost
123474e2ac1aa2f283f14dd53c842e29,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,s__uncultured_Alphaproteobacteria
27bf528a56090d8f5269c0b1753af0c7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,s__uncultured_bacterium
4e17cc261703d3f2451d4f2d4e47d7a5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,s__uncultured_bacterium
d0638ab4ebaaca3b39c74d04ae5b55c0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sneathiellales,f__Sneathiellaceae,g__Sneathiella,s__uncultured_bacterium
ffcd1beef68b56e896ffcf260acb80d2,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,
6fa13151de335752906788d017f3ab81,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Solimonadaceae,s__uncultured_bacterium
810f7ded22e67c9bd47c3b168710ee62,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,
7997386ba2220d045f0c4c8d2070d451,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,
4d17cfee35eb5e54ef59b90b1261d16c,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__uncultured_bacterium
2212f6452d3c882b00ffbdffc1b281da,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__uncultured_bacterium
edbd2b6a7d12c60f81bff4e02f0fe2f5,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__uncultured_bacterium
1d095e201db7b4e55469774d76554650,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Solitalea,s__uncultured_Solitalea
9a42d7091d91f46875a3119ccb0f6828,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__uncultured_bacterium
6c40c2a861e41113f9f1719ea0566bed,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__Soortia,
598e9ca0ad83a696282425ae0039491d,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Sphaerochaeta,s__uncultured_Spirochaetes
dea4f17bc30d536f5c53f03237170cee,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Sphaerotilus,s__Sphaerotilus_natans
998899058d01c15a907b73b20d9d6320,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,s__Sphingobacterium_bambusae
810d24ee924214144b5ce85d1626f9cd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,
52fd3e94789b14f89c96e9d13850a9eb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,
10b890326e2b0b15509aefb95d0d6b79,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,
34244f46ca2dbc7e4f45efefd6ee8dce,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,
b02c061957e7dbeb72374571d7fea3fe,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,s__uncultured_bacterium
4856e07a21f6a60b639fa9c694687d95,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
5fe8a79baa0e9601bc73ff3938dbf497,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
2bbb28b70c3a3757e48663f4d0003ecc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
992a39ca30c6ab02f4a48c2efd76f673,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
08574a9e1a00eaf91762db8dfa3102fa,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
114d207fa27c8fb968445d23d9b31732,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
30cd4f72e441e0831ff5d62a69a10449,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
e893845bd431351632fd293aca7d5da5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
721feae32394057de2b7784000993d9a,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
882cc6179c0395adcf2cb82cfd285fe8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
8e31dee2dcca60910cb416fbdd74765d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,
